CarID,Brand,Model,Country,PlantLocation,YearOfManufacture,FuelType,Transmission,Segment,UnitsProduced,AverageCostPerUnit,TotalProductionCost,ElectricVehicle,DefectRate(%)
C1743,Hyundai,Passat,France,London,2017,Petrol,Automatic,Hatchback,7548,28722,216793656,No,3.42
C1744,Hyundai,Altima,Brazil,São Paulo,2010,Petrol,Automatic,Crossover,23068,27985,645557980,No,2.1
C1745,Toyota,Model X,South Korea,Chennai,2021,Hybrid,Automatic,Hatchback,75519,15888,1199845872,No,1.83
C1746,Nissan,Corolla,Brazil,Monterrey,2014,Diesel,Automatic,Crossover,18045,79254,1430138430,No,1.88
C1747,Nissan,Altima,UK,Munich,2017,Petrol,Automatic,Coupe,45717,29299,1339462383,No,0.83
C1748,Tesla,Altima,Germany,Shanghai,2015,Diesel,Automatic,Hatchback,48622,66050,3211483100,No,2.54
C1749,Honda,A-Class,UK,Chennai,2018,Electric,Manual,Crossover,34246,32036,1097104856,Yes,0.39
C1750,Kia,A-Class,Japan,Seoul,2010,Diesel,Automatic,Truck,9209,39346,362337314,No,2.05
C1751,BMW,Elantra,Germany,Detroit,2018,Hybrid,Automatic,SUV,25858,36691,948755878,No,2.04
C1752,Mercedes,Elantra,China,London,2010,Petrol,Manual,Coupe,11523,27986,322482678,No,3.21
C1753,Kia,Mustang,South Korea,Chennai,2019,Electric,Automatic,Crossover,29256,37846,1107222576,Yes,1.89
C1754,Kia,Civic,UK,Seoul,2019,Petrol,Automatic,Sedan,63675,59665,3799168875,No,0.57
C1755,Volkswagen,Model X,Germany,Paris,2012,Electric,Automatic,Hatchback,54781,51401,2815798181,Yes,2.05
C1756,Toyota,Model X,Japan,São Paulo,2010,Diesel,Automatic,Crossover,49789,60054,2990028606,No,0.41
C1757,Hyundai,Passat,Brazil,São Paulo,2012,Diesel,Automatic,Crossover,58597,48487,2841192739,No,0.79
C1758,Tesla,Model X,China,Munich,2021,Hybrid,Automatic,Crossover,77181,19412,1498237572,No,0.21
C1759,Nissan,Model X,France,Munich,2020,Hybrid,Manual,SUV,47759,61473,2935889007,No,1.85
C1760,Toyota,Civic,Germany,Chennai,2022,Electric,Manual,Sedan,19339,76553,1480458467,Yes,0.39
C1761,Volkswagen,3 Series,France,Chennai,2011,Hybrid,Automatic,Sedan,27910,15279,426436890,No,1.7
C1762,Mercedes,Elantra,USA,Monterrey,2011,Hybrid,Automatic,Truck,11947,17712,211605264,No,3.27
C1763,Tesla,Elantra,South Korea,Detroit,2018,Hybrid,Automatic,SUV,76165,25817,1966351805,No,2.55
C1764,Volkswagen,Corolla,Germany,Nagoya,2017,Hybrid,Automatic,Crossover,14407,63832,919627624,No,0.36
C1765,Hyundai,Model X,Mexico,Paris,2010,Diesel,Automatic,Coupe,22137,66224,1466000688,No,0.86
C1766,Hyundai,Civic,Japan,Munich,2021,Hybrid,Manual,SUV,38696,16624,643282304,No,2.39
C1767,Hyundai,Elantra,UK,Nagoya,2023,Diesel,Automatic,SUV,22869,39126,894772494,No,3.14
C1768,Toyota,Civic,Mexico,Nagoya,2013,Diesel,Manual,Sedan,3089,47462,146610118,No,0.21
C1769,Toyota,Optima,USA,Detroit,2022,Petrol,Manual,Truck,24060,68676,1652344560,No,2.86
C1770,Nissan,3 Series,South Korea,Shanghai,2010,Diesel,Manual,Truck,3534,56815,200784210,No,2.01
C1771,Nissan,Model X,Brazil,Shanghai,2010,Diesel,Automatic,SUV,669,36093,24146217,No,1.96
C1772,Mercedes,Corolla,China,Munich,2021,Hybrid,Automatic,SUV,3739,42525,159000975,No,3.36
C1773,Tesla,Passat,France,Seoul,2021,Diesel,Automatic,Hatchback,3915,39030,152802450,No,2.64
C1774,Ford,Elantra,USA,Detroit,2013,Electric,Automatic,Crossover,77444,54067,4187164748,Yes,2.99
C1775,Ford,Optima,UK,Detroit,2011,Hybrid,Automatic,Sedan,3984,15207,60584688,No,1.3
C1776,Volkswagen,Civic,China,London,2012,Hybrid,Automatic,Crossover,54487,36639,1996349193,No,1.98
C1777,Hyundai,A-Class,Brazil,Nagoya,2020,Hybrid,Automatic,Coupe,18725,12792,239530200,No,2.19
C1778,Tesla,Altima,UK,London,2018,Petrol,Automatic,Coupe,61604,10420,641913680,No,1.19
C1779,Kia,Model X,Japan,Nagoya,2011,Hybrid,Manual,Truck,21436,29198,625888328,No,2.04
C1780,Toyota,Model X,France,Shanghai,2013,Diesel,Automatic,Sedan,40112,45608,1829428096,No,0.9
C1781,Honda,Optima,Mexico,Munich,2010,Electric,Automatic,Crossover,40452,56205,2273604660,Yes,0.59
C1782,BMW,Civic,Germany,Paris,2011,Hybrid,Automatic,Truck,59445,27875,1657029375,No,1.37
C1783,Mercedes,Mustang,USA,Shanghai,2014,Hybrid,Manual,Coupe,5880,31331,184226280,No,2.61
C1784,Hyundai,Model X,Germany,Detroit,2023,Electric,Automatic,SUV,50798,26893,1366110614,Yes,3.22
C1785,Hyundai,Mustang,China,Paris,2019,Hybrid,Automatic,Sedan,27760,74913,2079584880,No,1.66
C1786,Hyundai,A-Class,Germany,Chennai,2024,Petrol,Automatic,Sedan,33379,28243,942723097,No,2.29
C1787,Toyota,Optima,Mexico,Paris,2010,Diesel,Manual,Crossover,16643,25535,424979005,No,0.45
C1788,Toyota,Civic,India,Paris,2020,Electric,Manual,Hatchback,50244,73203,3678011532,Yes,3.18
C1789,BMW,Civic,China,Shanghai,2016,Electric,Automatic,Crossover,73449,77394,5684511906,Yes,2.03
C1790,Kia,3 Series,France,Detroit,2013,Petrol,Automatic,SUV,32078,35489,1138416142,No,2.75
C1791,Tesla,Altima,UK,Paris,2015,Diesel,Automatic,SUV,57831,23346,1350122526,No,2.8
C1792,Hyundai,Elantra,France,Shanghai,2017,Petrol,Automatic,Truck,64315,58005,3730591575,No,0.97
C1793,Ford,Elantra,Germany,Shanghai,2022,Diesel,Automatic,Sedan,72019,16773,1207974687,No,1.9
C1794,Nissan,Passat,South Korea,Paris,2015,Petrol,Manual,Truck,19678,42343,833225554,No,3.37
C1795,Ford,Corolla,China,Nagoya,2023,Hybrid,Manual,SUV,76357,55963,4273166791,No,0.4
C1796,Volkswagen,Optima,UK,Detroit,2011,Petrol,Automatic,Hatchback,60697,51983,3155212151,No,2.42
C1797,Ford,A-Class,Brazil,São Paulo,2010,Electric,Automatic,Sedan,36866,45972,1694803752,Yes,3.37
C1798,Volkswagen,Civic,Japan,Paris,2017,Electric,Automatic,SUV,53455,26959,1441093345,Yes,1.12
C1799,Honda,Altima,France,London,2017,Electric,Manual,Hatchback,42411,44133,1871724663,Yes,3.03
C1800,Nissan,Mustang,France,London,2018,Petrol,Manual,Crossover,54119,61150,3309376850,No,3.27
C1801,Ford,Optima,China,Chennai,2015,Electric,Automatic,Coupe,44796,31734,1421556264,Yes,2.64
C1802,Honda,Passat,South Korea,Detroit,2021,Electric,Automatic,SUV,23291,27400,638173400,Yes,0.89
C1803,Mercedes,Optima,Germany,Shanghai,2010,Hybrid,Automatic,Coupe,8801,30002,264047602,No,1.24
C1804,Tesla,Passat,Germany,Monterrey,2023,Hybrid,Automatic,Truck,36279,46492,1686683268,No,0.22
C1805,Honda,Civic,China,Munich,2018,Diesel,Manual,Coupe,37394,40875,1528479750,No,2.93
C1806,Tesla,Corolla,France,Seoul,2021,Diesel,Automatic,SUV,49750,35046,1743538500,No,2.99
C1807,Ford,Passat,UK,Monterrey,2022,Diesel,Manual,Coupe,71494,33664,2406774016,No,2.25
C1808,Kia,Civic,Japan,Detroit,2024,Petrol,Automatic,Sedan,42270,34453,1456328310,No,1.3
C1809,Honda,Civic,China,Detroit,2023,Diesel,Manual,SUV,22800,14746,336208800,No,0.36
C1810,Nissan,Corolla,UK,Paris,2012,Petrol,Automatic,Hatchback,68735,23217,1595820495,No,2.66
C1811,Ford,Elantra,UK,Paris,2020,Petrol,Manual,Coupe,29985,73184,2194422240,No,2.57
C1812,Hyundai,Optima,Brazil,Monterrey,2015,Diesel,Automatic,Sedan,40785,51835,2114090475,No,3.2
C1813,Toyota,Model X,Mexico,Shanghai,2019,Diesel,Automatic,Truck,67055,19133,1282963315,No,2.58
C1814,Honda,Model X,India,Chennai,2022,Petrol,Automatic,Truck,32971,50533,1666123543,No,2.92
C1815,Nissan,Mustang,Japan,Paris,2019,Hybrid,Automatic,Coupe,49171,15404,757430084,No,2.64
C1816,Mercedes,Mustang,USA,Seoul,2024,Electric,Automatic,Truck,20770,43339,900151030,Yes,2.24
C1817,Hyundai,Model X,South Korea,Seoul,2020,Electric,Automatic,Hatchback,14198,38725,549817550,Yes,1.55
C1818,Mercedes,A-Class,India,Chennai,2021,Electric,Manual,SUV,72765,55380,4029725700,Yes,3.17
C1819,Ford,Model X,Brazil,Nagoya,2023,Hybrid,Automatic,Sedan,40229,58073,2336218717,No,2.31
C1820,Toyota,Mustang,Japan,Nagoya,2024,Petrol,Manual,Crossover,11671,70873,827158783,No,1.45
C1821,Honda,Altima,Germany,Detroit,2018,Diesel,Manual,Coupe,79983,51341,4106407203,No,0.38
C1822,Honda,Mustang,India,Paris,2020,Petrol,Automatic,Truck,61184,11236,687463424,No,1.09
C1823,Kia,A-Class,Germany,London,2022,Petrol,Automatic,SUV,55665,77916,4337194140,No,1.95
C1824,Kia,Optima,South Korea,Monterrey,2012,Diesel,Automatic,Crossover,50448,24538,1237893024,No,1.04
C1825,Ford,Model X,Germany,São Paulo,2014,Hybrid,Automatic,Hatchback,35225,21971,773928475,No,0.85
C1826,Ford,Corolla,South Korea,Chennai,2022,Electric,Automatic,Truck,19950,48655,970667250,Yes,1.89
C1827,Toyota,Altima,Japan,Detroit,2023,Electric,Manual,Truck,13800,70784,976819200,Yes,0.68
C1828,Kia,Civic,France,London,2014,Petrol,Automatic,Sedan,4941,71289,352238949,No,2.82
C1829,Nissan,A-Class,South Korea,Paris,2019,Hybrid,Automatic,Hatchback,19832,47410,940235120,No,1.75
C1830,Nissan,Mustang,UK,London,2016,Electric,Automatic,Hatchback,20615,61302,1263740730,Yes,2.05
C1831,Toyota,Corolla,USA,London,2013,Hybrid,Manual,Coupe,42497,31703,1347282391,No,0.6
C1832,Nissan,Passat,USA,Chennai,2020,Diesel,Automatic,Crossover,14115,54191,764905965,No,1.2
C1833,Volkswagen,Elantra,China,Detroit,2013,Petrol,Automatic,Sedan,15232,64112,976553984,No,1.49
C1834,Tesla,Model X,USA,Shanghai,2016,Petrol,Automatic,Coupe,25867,21399,553527933,No,2.85
C1835,Toyota,Elantra,China,Seoul,2018,Hybrid,Automatic,Sedan,43238,22685,980854030,No,2.72
C1836,Toyota,A-Class,USA,Monterrey,2024,Electric,Manual,Hatchback,1481,14487,21455247,Yes,0.86
C1837,BMW,Passat,South Korea,Detroit,2020,Hybrid,Manual,Sedan,63381,22018,1395522858,No,2.2
C1838,Hyundai,Passat,UK,São Paulo,2013,Diesel,Automatic,Sedan,59109,40825,2413124925,No,0.93
C1839,Hyundai,Passat,France,London,2013,Electric,Automatic,Sedan,9066,17750,160921500,Yes,3.46
C1840,Volkswagen,Civic,Germany,Shanghai,2015,Electric,Automatic,SUV,72385,68956,4991380060,Yes,3.34
C1841,Kia,A-Class,Brazil,Chennai,2015,Hybrid,Automatic,SUV,11228,60229,676251212,No,2.02
C1842,Ford,Optima,USA,Munich,2016,Diesel,Automatic,Crossover,36714,53118,1950174252,No,2.48
C1843,Ford,Elantra,France,Monterrey,2024,Electric,Automatic,Crossover,58435,69615,4067952525,Yes,2.82
C1844,Mercedes,Optima,France,Monterrey,2010,Petrol,Automatic,Hatchback,46088,67290,3101261520,No,2.55
C1845,Volkswagen,Corolla,South Korea,Seoul,2022,Diesel,Manual,Sedan,19453,25105,488367565,No,2.48
C1846,Toyota,3 Series,Japan,Munich,2020,Electric,Automatic,Hatchback,68908,28913,1992337004,Yes,3.36
C1847,Volkswagen,Altima,Japan,Paris,2023,Hybrid,Manual,SUV,75404,59515,4487669060,No,2.13
C1848,Volkswagen,Altima,USA,Munich,2012,Electric,Automatic,Sedan,34603,57342,1984205226,Yes,2.26
C1849,Volkswagen,Optima,Brazil,London,2018,Petrol,Automatic,Coupe,71449,62184,4442984616,No,2.99
C1850,Hyundai,3 Series,USA,London,2015,Diesel,Manual,SUV,49764,70506,3508660584,No,2.38
C1851,Volkswagen,3 Series,USA,London,2015,Electric,Automatic,SUV,20656,34967,722278352,Yes,2.59
C1852,Tesla,Model X,China,London,2014,Petrol,Automatic,SUV,13923,46023,640778229,No,0.9
C1853,Ford,Corolla,UK,Detroit,2020,Electric,Automatic,Sedan,38562,64288,2479073856,Yes,1.36
C1854,Mercedes,A-Class,UK,Monterrey,2012,Electric,Automatic,Crossover,43305,36622,1585915710,Yes,0.6
C1855,Tesla,3 Series,Brazil,Munich,2020,Diesel,Manual,Truck,2487,55201,137284887,No,1.82
C1856,Mercedes,Mustang,China,Monterrey,2014,Hybrid,Manual,Coupe,63479,26350,1672671650,No,1.65
C1857,BMW,Altima,France,São Paulo,2023,Hybrid,Automatic,Coupe,38097,64820,2469447540,No,3.49
C1858,Mercedes,Mustang,China,Munich,2010,Petrol,Automatic,Hatchback,28368,58709,1665456912,No,2.18
C1859,Ford,Corolla,USA,Detroit,2012,Petrol,Automatic,Sedan,77470,37470,2902800900,No,2.77
C1860,Ford,3 Series,Japan,São Paulo,2013,Petrol,Automatic,Crossover,64305,40889,2629367145,No,1.24
C1861,Volkswagen,Elantra,India,Monterrey,2014,Diesel,Automatic,SUV,17136,20224,346558464,No,2.93
C1862,Honda,Altima,Brazil,São Paulo,2019,Hybrid,Automatic,Truck,57967,15465,896459655,No,2.19
C1863,BMW,Model X,France,Seoul,2018,Petrol,Automatic,Sedan,17507,65214,1141701498,No,2.47
C1864,Toyota,Model X,South Korea,São Paulo,2013,Petrol,Automatic,Sedan,77364,12944,1001399616,No,1.1
C1865,Nissan,Passat,India,Munich,2012,Electric,Automatic,Crossover,3889,34336,133532704,Yes,1.97
C1866,Mercedes,Civic,India,London,2019,Electric,Automatic,Truck,9958,48624,484197792,Yes,2.26
C1867,Honda,3 Series,China,London,2010,Petrol,Automatic,SUV,68981,75206,5187785086,No,2.1
C1868,Volkswagen,Corolla,Germany,Paris,2022,Electric,Manual,Sedan,75388,54764,4128548432,Yes,3.21
C1869,Hyundai,Altima,India,Monterrey,2019,Electric,Manual,Coupe,76522,55420,4240849240,Yes,3.15
C1870,Toyota,Civic,USA,Seoul,2015,Electric,Automatic,Coupe,41900,75671,3170614900,Yes,3.4
C1871,Kia,Corolla,Mexico,Munich,2016,Diesel,Automatic,Truck,68128,25773,1755862944,No,2.37
C1872,Honda,Optima,Japan,Munich,2019,Petrol,Manual,SUV,52357,36447,1908255579,No,3.4
C1873,Hyundai,3 Series,Japan,Chennai,2024,Petrol,Manual,Truck,64867,14033,910278611,No,2.93
C1874,BMW,A-Class,Mexico,Nagoya,2017,Electric,Manual,Sedan,37027,65852,2438302004,Yes,1.02
C1875,Volkswagen,A-Class,UK,Monterrey,2021,Diesel,Automatic,Coupe,71148,30497,2169800556,No,1.55
C1876,Toyota,3 Series,USA,Munich,2010,Electric,Manual,Hatchback,17437,30978,540163386,Yes,0.91
C1877,Toyota,Passat,South Korea,Shanghai,2021,Diesel,Automatic,Truck,38172,22882,873451704,No,0.11
C1878,Toyota,Passat,India,Munich,2013,Petrol,Manual,Hatchback,1612,26945,43435340,No,0.74
C1879,BMW,A-Class,UK,Chennai,2020,Electric,Manual,Hatchback,36045,66485,2396451825,Yes,0.11
C1880,Mercedes,Elantra,USA,São Paulo,2014,Petrol,Automatic,Crossover,48855,78850,3852216750,No,2.55
C1881,Kia,Altima,China,Detroit,2011,Diesel,Manual,Coupe,76061,69870,5314382070,No,1.55
C1882,BMW,A-Class,Japan,Detroit,2010,Hybrid,Automatic,Truck,34582,28595,988872290,No,1.16
C1883,Nissan,Elantra,UK,Shanghai,2017,Diesel,Manual,Hatchback,60982,74038,4514985316,No,2.69
C1884,Kia,Civic,Brazil,Shanghai,2015,Hybrid,Automatic,Sedan,79598,66126,5263497348,No,2.93
C1885,Ford,Elantra,India,Paris,2014,Petrol,Manual,Crossover,11804,45449,536479996,No,3.42
C1886,Volkswagen,Civic,India,Detroit,2022,Petrol,Automatic,SUV,57125,28639,1636002875,No,2.28
C1887,BMW,Corolla,South Korea,São Paulo,2018,Electric,Manual,Crossover,73051,55370,4044833870,Yes,1.67
C1888,Hyundai,Mustang,Germany,Detroit,2022,Hybrid,Automatic,SUV,45385,52710,2392243350,No,1.14
C1889,Kia,Corolla,Brazil,Nagoya,2020,Diesel,Automatic,Coupe,71746,64051,4595403046,No,0.86
C1890,Nissan,A-Class,India,Monterrey,2022,Petrol,Automatic,Truck,13088,70639,924523232,No,0.82
C1891,Ford,Civic,France,Detroit,2020,Hybrid,Manual,Truck,21467,13159,282484253,No,1.49
C1892,Mercedes,A-Class,Brazil,London,2011,Diesel,Automatic,SUV,24756,76988,1905914928,No,3.47
C1893,Hyundai,3 Series,India,Paris,2019,Hybrid,Automatic,Sedan,58848,28706,1689290688,No,0.1
C1894,Kia,Altima,Mexico,Chennai,2021,Diesel,Automatic,SUV,25552,19862,507513824,No,0.77
C1895,Volkswagen,Model X,Brazil,Shanghai,2017,Diesel,Manual,SUV,58979,20219,1192496401,No,0.74
C1896,Hyundai,A-Class,USA,Nagoya,2020,Diesel,Automatic,Truck,60700,44536,2703335200,No,2.54
C1897,Ford,Altima,Brazil,Shanghai,2023,Diesel,Automatic,Hatchback,3006,72886,219095316,No,1.3
C1898,Hyundai,Elantra,South Korea,Paris,2019,Hybrid,Automatic,Sedan,21209,43937,931859833,No,1.65
C1899,Tesla,Corolla,China,Munich,2022,Hybrid,Automatic,Truck,59035,31094,1835634290,No,0.61
C1900,Honda,Elantra,China,Nagoya,2018,Electric,Automatic,Crossover,45340,37924,1719474160,Yes,1.48
C1901,Mercedes,Model X,China,Seoul,2010,Hybrid,Automatic,SUV,61087,10123,618383701,No,0.45
C1902,Ford,Civic,USA,Nagoya,2016,Hybrid,Manual,Hatchback,59821,63149,3777636329,No,1.91
C1903,Hyundai,3 Series,UK,Paris,2017,Electric,Manual,Sedan,43702,41854,1829103508,Yes,0.43
C1904,Honda,Altima,China,Chennai,2012,Hybrid,Automatic,Coupe,57088,70796,4041602048,No,2.79
C1905,Honda,3 Series,Japan,Nagoya,2023,Diesel,Automatic,Sedan,3590,79432,285160880,No,2.03
C1906,Hyundai,Mustang,USA,Paris,2013,Petrol,Automatic,Sedan,59731,68968,4119527608,No,2.56
C1907,Volkswagen,A-Class,UK,São Paulo,2022,Petrol,Automatic,SUV,22052,50834,1120991368,No,1.52
C1908,Tesla,Civic,Japan,Monterrey,2012,Electric,Manual,SUV,34241,27111,928307751,Yes,1.4
C1909,BMW,Mustang,Japan,Detroit,2016,Hybrid,Automatic,Coupe,22161,34099,755667939,No,0.43
C1910,Tesla,Optima,Japan,São Paulo,2018,Hybrid,Automatic,Coupe,41525,79206,3289029150,No,1.88
C1911,Hyundai,A-Class,France,Paris,2012,Electric,Automatic,Coupe,6592,60293,397451456,Yes,1.85
C1912,Mercedes,Elantra,South Korea,London,2022,Petrol,Manual,Truck,36174,25029,905399046,No,1.69
C1913,BMW,Corolla,South Korea,Munich,2015,Diesel,Automatic,Truck,1070,41811,44737770,No,2.62
C1914,Ford,Altima,USA,Detroit,2017,Hybrid,Automatic,SUV,12584,25793,324579112,No,2.93
C1915,Tesla,Model X,Japan,London,2015,Electric,Automatic,SUV,66343,58106,3854926358,Yes,2.65
C1916,Hyundai,Model X,Mexico,Chennai,2011,Diesel,Manual,Coupe,61252,10972,672056944,No,0.59
C1917,Tesla,Elantra,Brazil,Shanghai,2022,Electric,Manual,Truck,69778,10360,722900080,Yes,2.22
C1918,BMW,Passat,UK,Seoul,2016,Electric,Automatic,Hatchback,1265,12632,15979480,Yes,0.37
C1919,Nissan,Model X,South Korea,Detroit,2011,Electric,Automatic,Truck,24698,45958,1135070684,Yes,2.46
C1920,Kia,Altima,China,São Paulo,2011,Petrol,Manual,SUV,61701,28008,1728121608,No,1.4
C1921,Tesla,Elantra,USA,Munich,2011,Petrol,Automatic,Truck,73771,40283,2971717193,No,0.55
C1922,Ford,Civic,UK,London,2020,Electric,Automatic,SUV,47699,60908,2905250692,Yes,3.03
C1923,Ford,Model X,USA,Paris,2024,Hybrid,Automatic,Coupe,11877,17818,211624386,No,2.19
C1924,Toyota,3 Series,Mexico,Detroit,2010,Diesel,Automatic,Coupe,8536,40579,346382344,No,1.31
C1925,Tesla,Elantra,France,Shanghai,2023,Hybrid,Automatic,Coupe,40864,65178,2663433792,No,0.2
C1926,Kia,Altima,France,Paris,2020,Petrol,Manual,Hatchback,37943,67584,2564339712,No,1.93
C1927,Volkswagen,3 Series,Japan,London,2010,Diesel,Automatic,Hatchback,2163,75020,162268260,No,3.24
C1928,Honda,A-Class,France,Munich,2023,Electric,Automatic,SUV,39744,10975,436190400,Yes,2.13
C1929,Kia,A-Class,USA,Nagoya,2016,Hybrid,Manual,Sedan,58891,73479,4327251789,No,3.4
C1930,Honda,Model X,China,Shanghai,2024,Hybrid,Automatic,Crossover,78064,26265,2050350960,No,0.56
C1931,Honda,3 Series,Japan,Paris,2022,Electric,Automatic,Hatchback,15577,73518,1145189886,Yes,2.03
C1932,Nissan,Corolla,India,Shanghai,2023,Hybrid,Automatic,SUV,58349,14318,835440982,No,2.81
C1933,Toyota,A-Class,UK,Chennai,2023,Petrol,Manual,Truck,20131,45081,907525611,No,1.89
C1934,Kia,Corolla,Mexico,Paris,2024,Electric,Manual,Coupe,53152,68649,3648831648,Yes,0.41
C1935,Kia,Civic,Japan,Detroit,2023,Hybrid,Manual,Coupe,67946,53069,3605826274,No,2.08
C1936,Nissan,Elantra,USA,Nagoya,2021,Electric,Manual,Coupe,34000,22427,762518000,Yes,2.18
C1937,Tesla,Mustang,UK,Nagoya,2014,Diesel,Automatic,SUV,20397,50251,1024969647,No,2.58
C1938,Tesla,Altima,China,Seoul,2020,Electric,Automatic,Coupe,59415,35165,2089328475,Yes,2.69
C1939,Tesla,Elantra,Germany,Shanghai,2012,Hybrid,Manual,Hatchback,37877,77285,2927323945,No,2.72
C1940,Mercedes,Altima,Mexico,São Paulo,2010,Petrol,Automatic,Truck,77170,74927,5782116590,No,2.36
C1941,Honda,3 Series,USA,Nagoya,2020,Electric,Automatic,Coupe,27397,34866,955223802,Yes,0.83
C1942,Mercedes,Civic,Mexico,Nagoya,2019,Electric,Automatic,SUV,47780,20282,969073960,Yes,1.47
C1943,Toyota,Optima,South Korea,Chennai,2015,Hybrid,Automatic,Truck,57820,30319,1753044580,No,2.74
C1944,Nissan,Model X,Germany,Monterrey,2020,Petrol,Manual,Coupe,73092,46726,3415296792,No,3.34
C1945,Kia,Altima,UK,Chennai,2010,Petrol,Automatic,Sedan,68789,25412,1748066068,No,0.37
C1946,Honda,Altima,France,Chennai,2018,Diesel,Automatic,Coupe,32441,34583,1121907103,No,1.92
C1947,Mercedes,3 Series,USA,Monterrey,2011,Diesel,Manual,Crossover,14734,71922,1059698748,No,1.16
C1948,Mercedes,Corolla,Mexico,Shanghai,2010,Hybrid,Automatic,Hatchback,75672,16185,1224751320,No,0.87
C1949,Hyundai,Elantra,UK,Paris,2024,Petrol,Automatic,Truck,3876,66389,257323764,No,1.82
C1950,Mercedes,Optima,France,Munich,2021,Petrol,Automatic,Hatchback,31283,27423,857873709,No,2.16
C1951,Volkswagen,Passat,China,São Paulo,2016,Diesel,Manual,Sedan,41749,61268,2557877732,No,0.13
C1952,Kia,Model X,China,Nagoya,2015,Diesel,Manual,Sedan,43525,51644,2247805100,No,2.75
C1953,Volkswagen,Mustang,Mexico,Seoul,2015,Hybrid,Manual,Crossover,16947,46786,792882342,No,2.89
C1954,Kia,Passat,Japan,São Paulo,2023,Petrol,Manual,Hatchback,17213,40477,696730601,No,3.38
C1955,Nissan,Elantra,South Korea,Paris,2014,Electric,Automatic,Truck,5358,13571,72713418,Yes,0.71
C1956,Kia,Model X,Japan,Monterrey,2020,Diesel,Manual,Sedan,51615,29576,1526565240,No,2.12
C1957,Volkswagen,Altima,South Korea,São Paulo,2013,Hybrid,Manual,Sedan,60334,72703,4386462802,No,1.55
C1958,Kia,Mustang,USA,Nagoya,2020,Petrol,Automatic,Coupe,5039,19680,99167520,No,1.24
C1959,Nissan,Corolla,India,São Paulo,2013,Petrol,Automatic,Crossover,64483,35706,2302429998,No,2.02
C1960,Nissan,Optima,Mexico,Munich,2012,Diesel,Manual,SUV,19357,74527,1442619139,No,2.76
C1961,Toyota,Corolla,Brazil,Monterrey,2019,Hybrid,Manual,Sedan,5864,58436,342668704,No,0.18
C1962,Kia,Civic,Mexico,São Paulo,2017,Electric,Manual,Truck,66485,12774,849279390,Yes,3.4
C1963,Hyundai,3 Series,Germany,Nagoya,2016,Diesel,Manual,Truck,59669,26972,1609392268,No,2.85
C1964,Tesla,Model X,France,Nagoya,2018,Hybrid,Automatic,Coupe,21578,24048,518907744,No,2.65
C1965,Ford,Corolla,Germany,São Paulo,2010,Petrol,Automatic,Truck,38074,67602,2573878548,No,2.69
C1966,Nissan,Passat,China,Shanghai,2016,Electric,Automatic,Coupe,1369,76403,104595707,Yes,1.42
C1967,BMW,3 Series,South Korea,Seoul,2019,Hybrid,Automatic,Sedan,63124,37182,2347076568,No,2.66
C1968,Tesla,Corolla,France,London,2013,Electric,Manual,Sedan,40575,57059,2315168925,Yes,1.42
C1969,Honda,A-Class,China,Chennai,2016,Hybrid,Automatic,Sedan,4159,18787,78135133,No,3.16
C1970,Kia,Civic,France,Monterrey,2022,Hybrid,Automatic,Sedan,36870,10393,383189910,No,0.7
C1971,Volkswagen,Elantra,Japan,London,2021,Hybrid,Automatic,SUV,58685,71775,4212115875,No,1.09
C1972,Ford,Optima,China,Paris,2010,Hybrid,Automatic,Crossover,44251,69454,3073408954,No,1.97
C1973,BMW,Civic,Japan,Paris,2014,Electric,Automatic,Crossover,63258,22056,1395218448,Yes,1.19
C1974,Tesla,3 Series,Japan,Nagoya,2012,Diesel,Automatic,SUV,5631,71483,402520773,No,1.54
C1975,Kia,A-Class,France,Paris,2014,Electric,Automatic,Sedan,1858,54957,102110106,Yes,1.77
C1976,Toyota,Model X,UK,Shanghai,2013,Hybrid,Automatic,Truck,57871,38429,2223924659,No,3.01
C1977,Honda,Passat,Germany,Seoul,2011,Electric,Manual,Coupe,79639,55909,4452536851,Yes,1.88
C1978,Ford,Optima,China,Paris,2020,Electric,Automatic,Crossover,16746,62906,1053423876,Yes,1.33
